user_id,first_name,surname,full_name,city,region,country,age,gender,income,employment_status,marital_status,email,phone_number,acquisition_channel
U84627,Ivy,Price,Ivy Price,Blackburn,North West,United Kingdom,35.0,Female,21768.32,Employed part-time,Married,ivy.price@outlook.com,07323 688 770,
U54696,Isabella,Jackson,Isabella Jackson,Worcester,West Midlands,UK,41.0,Female,27746.05,Employed full-time,,isabellaj66@hotmail.com,07927 565 778,
U58351,Robert,Wright,Robert Wright,reading,South East,United Kingdom,56.0,Male,15262.89,Employed full-time,Married,blaze495@gmail.com,+44 7579 279773,Organic Search
U83498,Donna,Kowalski,Donna Kowalski,Leicester,East Midlands,United Kingdom,44.0,,32231.56,Employed full-time,Married,donna.kowalskioutlook.com,07685 018 386,Organic Search
U48024,Daniel,Clarke,Daniel Clarke,Westminster,Greater London,,28.0,Male,,Employed part-time,Married,danielc95@aol.com,,
U72784,Amina,Bell,Amina Bell,,East of England,United kingdom,38.0,Female,7833.41,Unemployed,Single,amina.bell@outlook.com,+44 7253 713851,Organic Search
U32176,Lily,Novak,Lily Novak,Sunderland,North East,United Kingdom,30.0,Female,39414.7,Employed full-time,Single,lily.novak@gmail.com,07772 335 891,Social Media Ads
U58478,Lily,Harris,Lily Harris,wolverhampton,West Midlands,United Kingdom,32.0,Female,29408.08,Employed full-time,Single,lilyh9@outlook.com,07858 178 775,
U11577,Kathleen,Ahmed,Kathleen Ahmed,Blackburn,North West,,32.0,Female,44218.67,,Married,kathleen.ahmed@gmail.com,+44 7972 539618,Social Media Ads
U51363,Ian,Turner,Ian Turner,Sale,North West,uk,35.0,Male,20679.81,Employed full-time,Married,,+44 7904 520886,Affiliate / Comparison Site
U70621,Nicole,Stewart,Nicole Stewart,BRADFORD,Yorkshire and the Humber,,51.0,Female,,Employed full-time,Married,nstewart1971@gmail.com,(07780) 922639,Referral
U73237,Helen,Murphy,Helen Murphy,Rotherham,Yorkshire and the Humber,United Kingdom,25.0,,33361.81,Self-employed,Single,helen.murphy@gmail.com,+44 7765 082688,Affiliate / Comparison Site
U74796,Callum,Jackson,Callum Jackson,Paisley,Scotland,United kingdom,35.0,,31162.49,Employed full-time,Divorced,,+44 7791 889411,Paid Search
U65248,Kevin,Begum,Kevin Begum,York,Yorkshire and the Humber,UK,28.0,,1495.31,Unemployed,Married,kevinb60@gmail.com,+44 7969 514801,Referral
U73198,Amelia,Morris,Amelia Morris,southampton,South East,United Kingdom,28.0,Female,40702.56,Employed full-time,Separated,amelia.morris@outlook.com,07876 401 894,Social Media Ads
U78838,Jasper,Richardson,Jasper Richardson,Exeter,South West,,60.0,Male,15318.06,Employed full-time,Married,jasper.richardson@hotmail.com,+44 7582 129289,Social Media Ads
U22749,Emma,Graham,Emma Graham,NORWICH,East of England,U.K.,37.0,Female,32762.86,Employed full-time,Married,ace984@aol.com,07163 994 913,Referral
U37089,Leo,Walker,Leo Walker,WOLVERHAMPTON,West Midlands,United Kingdom,26.0,Male,42436.35,Employed full-time,,leo.walker@hotmail.com,,Social Media Ads
U97157,Susan,Begum,Susan Begum,Belfast ,Northern Ireland,UK,,Female,36824.81,Employed full-time,Single,sbegum1986@icloud.com,07779554264,
U45876,Amy,Cook,Amy Cook,Dundee,Scotland,UK,51.0,Female,36205.09,Employed full-time,Married,amy.cook@gmail.com,07885119263,Paid Search
U24644,Ryan,Baker,Ryan Baker,,North West,United Kingdom,42.0,Male,28783.75,Employed full-time,Married,ryan.baker@gmail.com,+44 7527 799281,Referral
U59730,Oscar,Moore,Oscar Moore,,Northern Ireland,UK,33.0,Male,35853.46,Employed full-time,Single,oscar.moore@outlook.com,+44 7684 935045,Paid Search
U45658,Andrew,Khan,Andrew Khan,Norwich,East of England,United kingdom,22.0,,8223.92,Unemployed,,andrew.khan@hotmail.com,07696 995154,Organic Search
U54426,Kathleen,Costa,Kathleen Costa,,Scotland,,36.0,,20686.53,Self-employed,,,07662 074746,
U96604,Samuel,Costa,Samuel Costa,Sunderland,North East,United Kingdom,61.0,Male,11280.34,Retired,Married,scosta1987@yahoo.co.uk,+44 7813 082999,Affiliate / Comparison Site
U93807,Peter,Lee,Peter Lee,Stockport ,North West,United kingdom,40.0,,42671.29,Employed full-time,Married,peter.lee@outlook.com,07116 265857,
U63063,Naomi,Price,Naomi Price,Birmingham,West Midlands,,34.0,Female,54368.76,Employed full-time,Divorced,,07205 589 017,Direct / App Store
U30117,Phoebe,Marshall,Phoebe Marshall,Swansea,,,34.0,Female,50441.91,Employed full-time,Separated,phoebe.marshall@icloud.com,07320 987 200,Social Media Ads
U52144,Simon,Jones,Simon Jones,Blackpool,North West,,,Male,14000.0,Employed full-time,Married,simonj33@gmail.com,07893 699 129,Paid Search
U31444,Amelia,Hussain,Amelia Hussain,PETERBOROUGH,East of England,UK,37.0,Female,47765.29,Employed full-time,,amelia.hussain@gmail.com,+44 7771 180460,Direct / App Store
U71748,Charlotte,Rossi,Charlotte Rossi,warrington,North West,UK,65.0,,27022.59,Employed full-time,Married,charlotte.rossi@yahoo.co.uk,07114 836882,Referral
U19915,Chloe,Morris,Chloe Morris,Nottingham,East Midlands,United Kingdom,53.0,Female,53807.27,,Married,chloe.morris@outlook.com,07444275807,Direct / App Store
U95896,Megan,Lee,Megan Lee,Doncaster,Yorkshire and the Humber,United Kingdom,55.0,Female,,Employed full-time,Married,megan.lee@icloud.com,+44 7434 891503,Paid Search
U53695,Ivy,Williams,Ivy Williams,Huddersfield,Yorkshire and the Humber,uk,,,21588.97,Employed full-time,Married,,,Affiliate / Comparison Site
U57269,Layla,Lewis,Layla Lewis,GLOUCESTER,South West,U.K.,65.0,Female,17224.68,Retired,Married,laylal44@outlook.com,(07167) 283753,Affiliate / Comparison Site
U21951,Florence,Gray,Florence Gray,Warrington,North West,United Kingdom,33.0,Female,29581.33,,Single,florence.gray@yahoo.co.uk,07807476657,Referral
U68491,Theo,Gray,Theo Gray,,South West,UK,36.0,Male,30127.52,Employed full-time,Single,theo.gray@hotmail.com,+44 7579 710740,Paid Search
U76935,Alice,Thompson,Alice Thompson,nottingham,East Midlands,UK,46.0,Female,44374.28,Employed full-time,Single,alice.thompson@gmail.com,,Affiliate / Comparison Site
U22528,Sophia,Hunt,Sophia Hunt,Luton,East of England,United Kingdom,,Female,21682.97,Employed part-time,Single,blaze784@hotmail.com,,Social Media Ads
U96927,Alfie,Richardson,Alfie Richardson,Coventry,West Midlands,UK,33.0,Male,23617.42,Employed full-time,,alfier13@outlook.com,07180 618 087,Affiliate / Comparison Site
U34631,James,Andersson,James Andersson,nottingham,East Midlands,United kingdom,56.0,Male,57245.11,,Single,james.andersson@aol.com,07296 499 187,Social Media Ads
U50791,Phoebe,Moore,Phoebe Moore,Nottingham,East Midlands,,51.0,Female,20463.1,Employed full-time,Widowed,,07625 974408,Organic Search
U84346,Joseph,Iqbal,Joseph Iqbal,SHEFFIELD,Yorkshire and the Humber,,32.0,Male,27351.5,,Single,turbo388@gmail.com,+44 7758 598789,Social Media Ads
U51526,Archie,Kowalski,Archie Kowalski,Coventry,West Midlands,uk,30.0,Male,61867.82,Employed full-time,Divorced,,+44 7365 730518,Paid Search
U78397,Harrison,Harrison,Harrison Harrison,,,United Kingdom,22.0,Male,38066.58,Employed full-time,Single,harrison.harrison@gmail.com,+44 7882 591490,Direct / App Store
U18592,Luke,Moore,Luke Moore,Colchester,East of England,United Kingdom,,Male,26772.5,Employed full-time,Married,luke.moore@yahoo.co.uk,+44 7335 837657,
U48309,Evie,Roberts,Evie Roberts,Westminster,,United Kingdom,46.0,Female,36903.23,Employed full-time,Married,,07511 587715,Paid Search
U27629,Liam,Wilson,Liam Wilson,WAKEFIELD,Yorkshire and the Humber,United Kingdom,52.0,Male,41761.27,Employed full-time,Widowed,liamw89@hotmail.com,07125 284 361,Referral
U28283,Jayden,Wilson,Jayden Wilson,stoke-on-trent,West Midlands,United Kingdom,,Male,,Employed full-time,Single,smiley201@outlook.com,(07683) 370882,Social Media Ads
U34302,Callum,Clark,Callum Clark,Poole,,,,Male,48084.75,Employed full-time,Single,callumc78@gmail.com,+44 7894 221280,Referral
U36004,Mia,O'Brien,Mia O'Brien,York,Yorkshire and the Humber,uk,35.0,Female,24482.63,Employed full-time,,mobrien1982@gmail.com,07638393012,Social Media Ads
U73076,Ella,Palmer,Ella Palmer,cambridge,,UK,,Female,13903.98,Retired,Married,ellap20@live.co.uk,+44 7320 592401,Paid Search
U52406,Alexander,Campbell,Alexander Campbell,Worcester,West Midlands,United kingdom,,,11049.05,Employed part-time,Single,alexander.campbell@gmail.com,07889 015 514,Affiliate / Comparison Site
U87899,Elliot,James,Elliot James,,,uk,56.0,Male,24862.69,Employed full-time,Divorced,elliotj62@yahoo.co.uk,07773 445863,Direct / App Store
U12129,Christopher,Novak,Christopher Novak,Norwich,East of England,United Kingdom,26.0,Male,,Unemployed,Single,christopher.novak@icloud.com,(07531) 321991,Organic Search
U28387,William,Malik,William Malik,birmingham,West Midlands,United Kingdom,39.0,Male,22298.86,Employed full-time,Separated,william.malik@gmail.com,(07813) 406806,Organic Search
U98012,Hannah,Robinson,Hannah Robinson,Coventry,West Midlands,United Kingdom,30.0,Female,35650.36,Self-employed,Married,hannahr99@icloud.com,07703 726 317,Social Media Ads
U68952,Megan,Shah,Megan Shah,Newcastle upon Tyne,North East,U.K.,20.0,Female,8571.7,Unemployed,Single,megan.shah@gmail.com,07465520299,
U25862,Isla,Ryan,Isla Ryan,Blackburn,North West,United Kingdom,38.0,Female,20551.24,Employed full-time,Married,lucky260@yahoo.co.uk,,Direct / App Store
U69340,Rosie,Popescu,Rosie Popescu,bath,South West,United Kingdom,42.0,Female,27069.62,Employed full-time,Single,,(07395) 061879,Paid Search
U68789,Olivia,Brown,Olivia Brown,Bristol ,South West,UK,26.0,Female,,Self-employed,,,+44 7978 740389,Social Media Ads
U44589,Connor,Baker,Connor Baker,,North East,,43.0,Male,31587.64,Employed full-time,Married,connor.baker@outlook.com,07571 030 713,Affiliate / Comparison Site
U23787,Claire,Khan,Claire Khan,,East of England,UK,45.0,Female,32189.1,Employed full-time,Married,claire.khan@outlook.com,(07677) 802662,Paid Search
U96846,Paul,Smith,Paul Smith, Doncaster,Yorkshire and the Humber,United kingdom,51.0,Male,45485.44,Self-employed,Married,paul.smith@hotmail.com,07675589621,Organic Search
U57981,Holly,O'Brien,Holly O'Brien,Nottingham,East Midlands,United Kingdom,39.0,Female,44776.88,Employed full-time,Married,hobrien1970@icloud.com,+44 7818 096977,Affiliate / Comparison Site
U86398,Graham,Begum,Graham Begum,,South East,UK,,Male,,Employed full-time,Separated,gbegum1970@gmail.com,07847 236 299,Paid Search
U23458,Neil,Morgan,Neil Morgan,,North West,United Kingdom,55.0,Male,41608.54,Employed full-time,Married,rocket953@aol.com,07744 732528,Direct / App Store
U16804,Oliver,Watts,Oliver Watts,Poole,South West,United Kingdom,43.0,Male,52998.87,Self-employed,Married,oliverw54@icloud.com,+44 7953 404077,Paid Search
U51605,Graham,Thompson,Graham Thompson,Slough,South East,U.K.,43.0,Male,47304.91,Employed full-time,Married,grahamt87@gmail.com,07706 606813,Referral
U43001,Stephen,Stewart,Stephen Stewart,Swansea,,UK,35.0,Male,34277.93,Self-employed,Single,,,Direct / App Store
U19655,Susan,Cook,Susan Cook,London,Greater London,United Kingdom,,Female,33402.24,,Married,,,
U81462,Dylan,Ahmed,Dylan Ahmed, Coventry,,uk,,Male,18560.2,Employed full-time,Married,dylan.ahmed@outlook.com,07846 299 097,Social Media Ads
U33077,Jack,Nguyen,Jack Nguyen,,West Midlands,UK,38.0,Other,29455.92,Employed full-time,Divorced,jack.nguyen@icloud.com,07242595791,
U12936,Charlie,Ward,Charlie Ward,,East of England,United Kingdom,33.0,,17566.35,Employed full-time,Married,charlie.ward@live.co.uk,07799 083271,Social Media Ads
U97475,Molly,Price,Molly Price,milton keynes,,United Kingdom,60.0,Female,46541.3,Employed full-time,Widowed,molly.price@gmail.com,07143 966719,Paid Search
U68166,Thomas,Rahman,Thomas Rahman,Doncaster,Yorkshire and the Humber,UK,49.0,Male,31098.75,Employed full-time,Married,thomasr56@gmail.com,07463 943 571,Social Media Ads
U21914,Joseph,Novak,Joseph Novak,Dundee,Scotland,United Kingdom,39.0,Male,33049.31,,Married,jnovak1986@hotmail.com,,Referral
U45685,Mohammed,Cooper,Mohammed Cooper,Birmingham,West Midlands,UK,50.0,,12412.74,Employed part-time,,mohammed.cooper@gmail.com,+44 7833 859965,Paid Search
U92500,Simon,Davies,Simon Davies,,Scotland,United Kingdom,33.0,Male,18486.79,Employed full-time,Married,tiger484@hotmail.com,+44 7837 851140,Referral
U99458,Lucas,Turner,Lucas Turner,London,Greater London,United Kingdom,52.0,Male,19062.67,Employed part-time,Single,lturner1980@gmail.com,07266 380137,Organic Search
U98022,Helen,Robinson,Helen Robinson, Swansea,Wales,United Kingdom,35.0,Female,39032.27,,Married,hrobinson1992@hotmail.com,+44 7566 504083,Paid Search
U41379,Sebastian,O'Brien,Sebastian O'Brien,Glasgow,Scotland,United Kingdom,31.0,Male,20167.95,Employed part-time,Married,sebastiano42@gmail.com,07967974813,Organic Search
U19600,Thomas,Nguyen,Thomas Nguyen,Paisley,Scotland,UK,50.0,Male,,,Married,thomas.nguyen@@gmail.com,+44 7523 210251,Affiliate / Comparison Site
U58541,Stanley,Lee,Stanley Lee,Plymouth,South West,U.K.,59.0,Male,48506.54,,Separated,stanley.lee@gmail.com,07319 985151,Social Media Ads
U70522,Sofia,Brown,Sofia Brown,Stoke-on-Trent,West Midlands,United Kingdom,,Female,28990.11,Self-employed,Single,sofia.brown@btinternet.com,07368 050 273,Paid Search
U90824,Lucas,Williams,Lucas Williams,,Yorkshire and the Humber,UK,42.0,Male,19386.75,Employed part-time,Married,lucas.williams@icloud.com,07584 199 384,Referral
U89549,Peter,Edwards,Peter Edwards,Newport,Wales,United Kingdom,61.0,Male,14000.0,Employed full-time,Married,petere59@icloud.com,+44 7836 813329,Paid Search
U99114,Trevor,Watts,Trevor Watts,LUTON,East of England,United Kingdom,37.0,Male,17551.04,Employed part-time,Single,twatts1980@hotmail.com,(07925) 560650,Social Media Ads
U63597,Zoe,Ryan,Zoe Ryan,COVENTRY,West Midlands,United Kingdom,,Female,,Employed full-time,Married,zoe.ryan@gmail.com,07822 093 598,Paid Search
U85648,Molly,Shah,Molly Shah,Stockport,North West,UK,22.0,Female,,Student,Single,mollys24@gmail.com,07637849431,Paid Search
U54039,Harry,Brown,Harry Brown,Oxford,South East,UK,,Male,32918.91,Employed full-time,Divorced,harryb76@hotmail.com,(07198) 878629,
U71428,Karen,Wilson,Karen Wilson,Bournemouth,South West,UK,30.0,Female,27442.85,Employed full-time,,,(07549) 381369,Organic Search
U29732,Riley,Davies,Riley Davies,Sheffield,Yorkshire and the Humber,United Kingdom,32.0,Male,8403.49,Self-employed,Other,riley.davies@hotmail.com,+44 7313 915447,Paid Search
U67731,Janet,Thompson,Janet Thompson,Hull,Yorkshire and the Humber,United kingdom,65.0,Female,3259.83,Unemployed,Married,janet.thompson@gmail.com,07247 411697,
U70284,Matilda,Popescu,Matilda Popescu,Peterborough,,,61.0,Female,34295.01,Employed full-time,Divorced,matilda.popescu@gmail.com,+44 7417 572039,Social Media Ads
U60970,Naomi,Rahman,Naomi Rahman,Colchester,,UK,65.0,,22057.04,Employed part-time,Divorced,naomi.rahman@hotmail.com,07455443842,Social Media Ads
U49515,Archie,Brown,Archie Brown,,East of England,United kingdom,34.0,Male,46175.43,,Married,archieb73@aol.com,(07612) 588001,Social Media Ads
U66867,Emily,O'Brien,Emily O'Brien,dundee,Scotland,UK,23.0,Female,,Student,Single,bubbles705@outlook.com,+44 7898 263982,Affiliate / Comparison Site
U35513,Isla,Murphy,Isla Murphy,oxford,South East,UK,36.0,Female,28624.13,Employed full-time,Married,,+44 7980 643850,Organic Search
U51954,Layla,Davies,Layla Davies,Belfast,Northern Ireland,UK,27.0,Female,,Unemployed,,laylad26@yahoo.co.uk,(07375) 146306,Organic Search
U87400,Lucy,Andersson,Lucy Andersson,watford,East of England,United Kingdom,55.0,Female,41489.87,Employed full-time,,sparky892@outlook.com,07232527978,Paid Search
U79805,Sienna,Jones,Sienna Jones,Cambridge,East of England,UK,36.0,,40541.07,Employed full-time,,siennaj66@yahoo.co.uk,07705 951 725,Social Media Ads
U93655,Isaac,Nguyen,Isaac Nguyen,Telford,West Midlands,,36.0,Male,19342.87,Employed full-time,Married,,+44 7337 465407,Affiliate / Comparison Site
U29471,Arthur,Phillips,Arthur Phillips,Belfast,Northern Ireland,UK,38.0,,36810.88,Employed full-time,Other,arthur.phillips@gmail.com,07996029511,Organic Search
U82549,Oscar,Rahman,Oscar Rahman,Dundee,Scotland,United Kingdom,30.0,Male,20383.77,Employed full-time,Single,oscar.rahman@gmail.com,07918570499,Referral
U94508,Christopher,Harris,Christopher Harris,Birmingham,West Midlands,UK,53.0,Male,25908.24,Employed part-time,Married,christopher.harris@outlook.com,+44 7849 609294,
U14223,Peter,Thomas,Peter Thomas,Stoke-on-Trent,West Midlands,UK,44.0,Male,24749.13,Employed full-time,Married,cheeky992@gmail.com,,Social Media Ads
U57651,Charlotte,Wood,Charlotte Wood,york,Yorkshire and the Humber,,26.0,Female,27325.4,Employed full-time,Single,turbo602@gmail.com,+44 7285 856869,
U63325,Janet,Simpson,Janet Simpson,Stockport,North West,,41.0,Female,26858.0,Employed full-time,Married,janet.simpson@outlook.com,07279757193,Organic Search
U66501,Amina,Campbell,Amina Campbell,Cambridge,East of England,United Kingdom,37.0,Female,29928.18,Employed full-time,Single,,+44 7487 566461,Organic Search
U15556,Claire,Thomas,Claire Thomas,WATFORD,East of England,UK,33.0,Female,,Employed full-time,Single,claire.thomas@gmail.com,07716 501841,Affiliate / Comparison Site
U91281,Henry,Harrison,Henry Harrison,,,UK,60.0,Male,34033.33,Employed full-time,Single,smiley821@hotmail.com,(07979) 577492,Affiliate / Comparison Site
U24869,Alexander,Ali,Alexander Ali,Swindon,South West,United Kingdom,45.0,Male,15711.66,Employed part-time,Married,aali1990@btinternet.com,,Paid Search
U55289,Daniel,Andersson,Daniel Andersson,,Yorkshire and the Humber,United Kingdom,41.0,Male,41910.2,Employed full-time,Single,daniela84@btinternet.com,07636 016407,Referral
U77667,Freya,Watson,Freya Watson,,West Midlands,,,Female,17308.95,Employed full-time,,,,Social Media Ads
U46079,Ethan,Taylor,Ethan Taylor,Birmingham,West Midlands,United Kingdom,32.0,Male,,Employed full-time,,,,Social Media Ads
U52243,Oliver,Smith,Oliver Smith,Blackpool,North West,UK,28.0,Male,35481.18,Employed full-time,,oliver.smith@gmail.com,+44 7608 432886,Affiliate / Comparison Site
U69180,Isaac,Lewis,Isaac Lewis,glasgow,Scotland,U.K.,52.0,Male,,Employed full-time,Married,isaacl50@yahoo.co.uk,+44 7788 852384,Social Media Ads
U81317,Meera,Morris,Meera Morris,Sunderland,North East,United Kingdom,,Female,35449.45,Employed full-time,Married,meera.morris@outlook.com,,Affiliate / Comparison Site
U46933,Margaret,Muller,Margaret Muller,Dundee,Scotland,United Kingdom,,Female,,Employed full-time,,mmuller1998@gmail.com,07490 095 876,Social Media Ads
U72283,Nicole,Muller,Nicole Muller,Gillingham,South East,United Kingdom,42.0,Female,8000.0,Self-employed,Single,nicole.muller@outlook.com,+44 7138 637415,Organic Search
U90676,Ryan,Reid,Ryan Reid,Birmingham,,,47.0,,49122.85,Employed full-time,Married,wolfy831@yahoo.com,(07831) 522745,Organic Search
U87212,Deborah,Hussain,Deborah Hussain,London,Greater London,United Kingdom,,,47296.17,Employed full-time,Single,deborah.hussain@gmail.com,07314191605,Referral
U37921,Jack,Gray,Jack Gray,Peterborough,East of England,,42.0,Male,3142.99,Unemployed,Single,rebel722@yahoo.co.uk,+44 7554 758819,Paid Search
U69373,Charlotte,Bell,Charlotte Bell,London,,United Kingdom,40.0,Female,25686.11,Employed full-time,Divorced,charlotte.bellgmail.com,+44 7344 560477,Social Media Ads
