"user_id","first_name","surname","full_name","city","region","country","age","age_range","gender","income","income_range","employment_status","marital_status","email","phone_number","acquisition_channel"
U47784,Lily,Baker,Lily Baker,Newport,Wales,United Kingdom,44.0,"36-50",Female,,,Employed full-time,Divorced,lbaker1972@yahoo.co.uk,,
U26159,Nadia,Hunt,Nadia Hunt,Sheffield,Yorkshire And The Humber,United Kingdom,35.0,"20-35",Female,8184.75,Under 15k,Unemployed,Married,nadia.hunt@yahoo.co.uk,+447668688069,Affiliate / Comparison Site
U70532,Freya,Roberts,Freya Roberts,Colchester,East Of England,United Kingdom,,,,21011.2,"15k-30k",Employed part-time,,freyar45@icloud.com,,Social Media Ads
U62829,Elsie,Foster,Elsie Foster,Rotherham,Yorkshire And The Humber,United Kingdom,52.0,"51-65",Female,52973.26,"50k-75k",Employed full-time,Divorced,elsie.foster@icloud.com,+447293293943,Referral
U20101,Martin,James,Martin James,Brighton,South East,United Kingdom,28.0,"20-35",Male,19234.15,"15k-30k",Self-employed,Married,martin.james@aol.com,+447579861173,Social Media Ads
U69377,Vanessa,Clarke,Vanessa Clarke,Doncaster,Yorkshire And The Humber,United Kingdom,43.0,"36-50",Female,28457.98,"15k-30k",Self-employed,Married,vanessa.clarke@gmail.com,+447665881035,Paid Search
U69588,George,James,George James,Plymouth,South West,United Kingdom,,,,6000.0,Under 15k,Employed part-time,,georgej81@gmail.com,+447315169889,Organic Search
U67370,Elsie,Thompson,Elsie Thompson,Sheffield,Yorkshire And The Humber,United Kingdom,,,Female,14000.0,Under 15k,Employed full-time,,ethompson1992@live.co.uk,+447663624380,
U65385,Vanessa,Hill,Vanessa Hill,Norwich,,United Kingdom,47.0,"36-50",Female,39768.27,"30k-50k",Employed full-time,,vanessah64@icloud.com,+447785514029,Social Media Ads
U15505,Richard,Clarke,Richard Clarke,Blackpool,North West,United Kingdom,24.0,"20-35",Male,4410.75,Under 15k,Unemployed,Single,legend295@icloud.com,+447314734307,Organic Search
U39882,Aaron,Edwards,Aaron Edwards,Liverpool,North West,United Kingdom,31.0,"20-35",Male,14000.0,Under 15k,,Single,aarone85@outlook.com,+447308747715,Direct / App Store
U33644,Aisha,Simpson,Aisha Simpson,London,Greater London,,29.0,"20-35",Female,9685.19,Under 15k,Employed part-time,Single,aisha.simpson@live.co.uk,+447256103600,Paid Search
U77337,Nathan,Richardson,Nathan Richardson,Sale,North West,United Kingdom,33.0,"20-35",Male,37771.08,"30k-50k",Employed full-time,Single,nrichardson1982@outlook.com,+447927840974,
U56193,Rory,Stewart,Rory Stewart,Salford,North West,,34.0,"20-35",Male,,,Employed part-time,Married,rory.stewart@gmail.com,+447714668965,Direct / App Store
U96410,Susan,Phillips,Susan Phillips,Exeter,South West,,47.0,"36-50",Female,2215.69,Under 15k,Unemployed,Married,susanp64@aol.com,+447953040609,Affiliate / Comparison Site
U78903,Callum,Ward,Callum Ward,Portsmouth,South East,United Kingdom,,,Male,47600.61,"30k-50k",Employed full-time,Married,cward1980@gmail.com,+447121406660,Paid Search
U58725,Derek,Ryan,Derek Ryan,York,Yorkshire And The Humber,United Kingdom,32.0,"20-35",Male,26347.31,"15k-30k",Employed full-time,Other,,+447739038477,
U13358,Rory,Walker,Rory Walker,Salford,North West,United Kingdom,,,Male,16874.55,"15k-30k",Employed part-time,Married,,+447719139680,
U65285,Nicole,Marshall,Nicole Marshall,,North West,United Kingdom,64.0,"51-65",Female,,,Retired,Widowed,nmarshall1972@yahoo.co.uk,+447698598377,Social Media Ads
U36943,Ruby,Cox,Ruby Cox,Glasgow,Scotland,United Kingdom,40.0,"36-50",Female,15442.21,"15k-30k",,Married,,+447968106811,Social Media Ads
U96196,Emma,Hussain,Emma Hussain,Leicester,,United Kingdom,,,Female,4176.57,Under 15k,Unemployed,Single,ehussain2005@hotmail.com,+447824921287,Affiliate / Comparison Site
U31981,Freya,Young,Freya Young,Newport,Wales,United Kingdom,27.0,"20-35",Female,,,,Single,freya.young@btinternet.com,+447774320351,Social Media Ads
U28763,Jacob,Jackson,Jacob Jackson,Derby,East Midlands,,37.0,"36-50",Male,36963.06,"30k-50k",Employed full-time,Married,jacob.jackson@yahoo.co.uk,+447598740839,Social Media Ads
U90871,Harry,Clark,Harry Clark,Watford,East Of England,United Kingdom,32.0,"20-35",Male,,,Employed full-time,Single,harry.clark@yahoo.co.uk,+447324017518,Affiliate / Comparison Site
U31364,Simon,Bennett,Simon Bennett,Belfast,Northern Ireland,United Kingdom,50.0,"36-50",Male,35110.17,"30k-50k",Employed full-time,,simon.bennett@outlook.com,+447852355852,
U62818,Andrew,Ali,Andrew Ali,Oxford,South East,United Kingdom,,,,46119.99,"30k-50k",,Single,lucky142@gmail.com,+447165621026,Direct / App Store
U67136,Joseph,Wright,Joseph Wright,Manchester,North West,United Kingdom,33.0,"20-35",Male,,,Employed full-time,Married,joseph.wright@btinternet.com,+447897387257,Referral
U65136,Mohammed,Cook,Mohammed Cook,Sheffield,,United Kingdom,52.0,"51-65",Male,41186.94,"30k-50k",Employed full-time,Single,mohammedc56@aol.com,+447783922446,
U36314,Jessica,Richardson,Jessica Richardson,Warrington,North West,United Kingdom,38.0,"36-50",,,,,Married,jessica.richardson@gmail.com,+447714681958,Referral
U71527,Stephen,Hill,Stephen Hill,Milton Keynes,South East,,27.0,"20-35",Male,,,Employed full-time,Single,stephenh93@icloud.com,+447501588749,Organic Search
U32215,Georgia,Mitchell,Georgia Mitchell,Bolton,North West,,29.0,"20-35",Female,8470.11,Under 15k,Employed part-time,Married,georgiam95@outlook.com,+447401544288,Affiliate / Comparison Site
U38385,Karen,Moore,Karen Moore,Sunderland,North East,United Kingdom,28.0,"20-35",Female,48341.85,"30k-50k",Employed full-time,Married,karen.moore@gmail.com,+447107528028,Organic Search
U46635,Poppy,Clark,Poppy Clark,Basildon,East Of England,,,,,31090.48,"30k-50k",Employed full-time,Separated,,+447115013246,Organic Search
U94316,Chelsea,Novak,Chelsea Novak,Doncaster,Yorkshire And The Humber,,48.0,"36-50",Female,28151.9,"15k-30k",Employed full-time,Divorced,chelsea.novak@gmail.com,+447950977395,Organic Search
U22758,Chelsea,Rahman,Chelsea Rahman,,East Of England,United Kingdom,30.0,"20-35",,57229.64,"50k-75k",Employed full-time,Divorced,chelsear24@yahoo.co.uk,+447871939783,Organic Search
U90213,Millie,Bailey,Millie Bailey,Sheffield,Yorkshire And The Humber,United Kingdom,45.0,"36-50",,38788.06,"30k-50k",Employed full-time,Married,millie.bailey@aol.com,,Referral
U29576,Daniel,Watson,Daniel Watson,Blackpool,North West,United Kingdom,40.0,"36-50",Male,44603.98,"30k-50k",Self-employed,Married,daniel.watson@gmail.com,+447159899811,Paid Search
U32438,Ellie,O'brien,Ellie O'brien,Bristol,South West,,54.0,"51-65",Female,32229.91,"30k-50k",Employed full-time,Divorced,ellie.obrien@gmail.com,+447382684964,
U68912,Max,Campbell,Max Campbell,Slough,South East,United Kingdom,46.0,"36-50",,18903.59,"15k-30k",Employed part-time,Widowed,max.campbell@gmail.com,,Paid Search
U30780,Florence,Graham,Florence Graham,Coventry,West Midlands,,22.0,"20-35",Female,,,Unemployed,Single,,+447826980245,Direct / App Store
U70760,Ivy,Roberts,Ivy Roberts,,North West,United Kingdom,25.0,"20-35",Female,32433.44,"30k-50k",Employed full-time,Married,ivy.roberts@icloud.com,+447812128131,Direct / App Store
U89407,Lily,Smith,Lily Smith,Westminster,Greater London,United Kingdom,56.0,"51-65",Female,42407.26,"30k-50k",Employed full-time,Single,,+447908939469,Social Media Ads
U37277,Reuben,Watson,Reuben Watson,Belfast,Northern Ireland,United Kingdom,24.0,"20-35",Male,8000.0,Under 15k,Self-employed,Other,reubenw59@icloud.com,+447131963705,Affiliate / Comparison Site
U21624,Jessica,Thomas,Jessica Thomas,Glasgow,Scotland,United Kingdom,40.0,"36-50",Female,26914.44,"15k-30k",Employed full-time,Married,,+447244242685,Paid Search
U44733,Jacob,Jones,Jacob Jones,,North West,United Kingdom,63.0,"51-65",Other,17617.71,"15k-30k",Retired,Widowed,,+447103713826,Referral
U71069,Theo,Sullivan,Theo Sullivan,Basildon,East Of England,United Kingdom,,,Male,39520.82,"30k-50k",Employed full-time,Single,theo.sullivan@hotmail.com,,Organic Search
U83094,Harrison,Cox,Harrison Cox,,,United Kingdom,30.0,"20-35",Male,,,Employed full-time,Single,harrison.cox@gmail.com,,
U30076,Muhammad,Chapman,Muhammad Chapman,Edinburgh,Scotland,United Kingdom,22.0,"20-35",Male,26956.86,"15k-30k",Self-employed,Single,muhammad.chapman@gmail.com,+447614872826,Social Media Ads
U57788,Yasmin,Kelly,Yasmin Kelly,Hull,Yorkshire And The Humber,United Kingdom,30.0,"20-35",Female,29705.08,"15k-30k",Employed full-time,Single,yasmin.kelly@gmail.com,,Referral
U83150,Chelsea,Taylor,Chelsea Taylor,Bournemouth,South West,United Kingdom,37.0,"36-50",Female,43586.75,"30k-50k",,,chelsea.taylor@yahoo.com,+447496203111,Referral
U21615,Oliver,Stewart,Oliver Stewart,London,Greater London,United Kingdom,,,Male,46667.02,"30k-50k",,Single,olivers4@gmail.com,,Affiliate / Comparison Site
U52316,Aisha,Hussain,Aisha Hussain,Chelmsford,East Of England,United Kingdom,,,Female,42837.8,"30k-50k",Self-employed,Single,aisha.hussain@gmail.com,+447428505797,Paid Search
U99981,Amelia,Taylor,Amelia Taylor,Warrington,North West,United Kingdom,23.0,"20-35",Female,32316.56,"30k-50k",Employed full-time,Single,amelia.taylor@gmail.com,+447920414016,Referral
U37483,Kevin,Harrison,Kevin Harrison,Cardiff,Wales,United Kingdom,30.0,"20-35",Male,28242.84,"15k-30k",Employed part-time,Married,kevinh71@live.co.uk,,Referral
U13265,Molly,Morris,Molly Morris,,South East,United Kingdom,,,Female,34872.89,"30k-50k",Employed full-time,Married,mollym94@gmail.com,+447916676401,Organic Search
U37837,Isla,Sullivan,Isla Sullivan,Slough,,,45.0,"36-50",Female,36380.75,"30k-50k",Employed full-time,Single,islas15@btinternet.com,,Organic Search
U78547,Elliot,Cooper,Elliot Cooper,Watford,East Of England,United Kingdom,,,Male,51962.34,"50k-75k",Employed full-time,,elliot.cooper@hotmail.com,+447745270573,Referral
U77583,Charlotte,Walker,Charlotte Walker,Watford,East Of England,United Kingdom,26.0,"20-35",Female,50808.6,"50k-75k",Employed full-time,Single,cwalker1986@outlook.com,+447459576769,Paid Search
U60326,Kevin,Wright,Kevin Wright,Slough,South East,United Kingdom,,,Male,41782.63,"30k-50k",Employed full-time,Single,kwright1989@gmail.com,+447869516866,Referral
U73044,Samuel,Lee,Samuel Lee,,,United Kingdom,36.0,"36-50",Male,24081.61,"15k-30k",Employed full-time,Single,slee1978@gmail.com,,Direct / App Store
U98167,Matthew,Graham,Matthew Graham,York,Yorkshire And The Humber,United Kingdom,37.0,"36-50",Male,35239.27,"30k-50k",Employed full-time,Other,matthew.graham@icloud.com,+447147227469,
U49264,Adam,Bailey,Adam Bailey,,North West,United Kingdom,41.0,"36-50",Male,39691.83,"30k-50k",Employed full-time,Single,adamb9@outlook.com,+447753215194,Affiliate / Comparison Site
U36041,Amy,Khan,Amy Khan,Westminster,Greater London,United Kingdom,29.0,"20-35",Female,55472.71,"50k-75k",Employed full-time,Divorced,blaze127@gmail.com,+447736875158,Social Media Ads
U70623,Thomas,Cox,Thomas Cox,Stockport,North West,United Kingdom,56.0,"51-65",Male,66447.29,"50k-75k",Employed full-time,Married,thomas.cox@hotmail.com,+447873930940,Social Media Ads
U42291,Kian,Rahman,Kian Rahman,Westminster,Greater London,United Kingdom,56.0,"51-65",Male,27410.83,"15k-30k",Employed full-time,Single,,+447780800418,Paid Search
U12846,Patricia,Hill,Patricia Hill,Worcester,West Midlands,United Kingdom,45.0,"36-50",Other,,,Employed full-time,Separated,patricia.hill@gmail.com,+447239878863,Direct / App Store
U82851,Jacob,Turner,Jacob Turner,Blackpool,,United Kingdom,36.0,"36-50",Male,17960.19,"15k-30k",Self-employed,Married,jacob.turner@gmail.com,+447155472630,Referral
U16242,Thomas,Popescu,Thomas Popescu,,East Of England,United Kingdom,31.0,"20-35",Male,32626.46,"30k-50k",Employed full-time,Married,thomas.popescu@hotmail.com,,Referral
U13177,Jack,Lewis,Jack Lewis,Northampton,East Midlands,United Kingdom,39.0,"36-50",Male,17120.0,"15k-30k",Self-employed,Married,jack.lewis@hotmail.com,+447284797156,
U52891,Janet,Richardson,Janet Richardson,Southampton,South East,United Kingdom,62.0,"51-65",Female,23846.17,"15k-30k",Employed part-time,Widowed,janet.richardson@live.co.uk,+447394383862,Organic Search
U41434,Mason,Mitchell,Mason Mitchell,Westminster,Greater London,United Kingdom,59.0,"51-65",Male,16689.16,"15k-30k",Employed part-time,Single,mason.mitchell@gmail.com,+447185968055,Organic Search
U20640,Ian,Wilson,Ian Wilson,Coventry,,United Kingdom,56.0,"51-65",Male,37227.86,"30k-50k",Employed full-time,Single,,+447522557935,Organic Search
U37384,Amelia,Andersson,Amelia Andersson,Cambridge,,United Kingdom,,,Female,34541.85,"30k-50k",Employed full-time,Single,amelia.andersson@outlook.com,+447249858874,Affiliate / Comparison Site
U65063,Daniel,Johnson,Daniel Johnson,Poole,South West,United Kingdom,49.0,"36-50",Male,38139.28,"30k-50k",Employed full-time,Married,daniel.johnson@gmail.com,+447763557106,Direct / App Store
U60655,Georgia,Begum,Georgia Begum,Leeds,Yorkshire And The Humber,United Kingdom,25.0,"20-35",Female,17552.34,"15k-30k",Employed part-time,Single,gbegum1974@yahoo.co.uk,+447575000668,Social Media Ads
U32635,Claire,Young,Claire Young,,West Midlands,United Kingdom,43.0,"36-50",Female,20036.85,"15k-30k",Self-employed,Married,cyoung1981@gmail.com,+447794199669,Referral
U37539,Grace,Graham,Grace Graham,,Scotland,United Kingdom,37.0,"36-50",Female,7060.93,Under 15k,Employed part-time,Single,,+447861971920,Affiliate / Comparison Site
U94928,Leo,Hughes,Leo Hughes,Reading,South East,United Kingdom,40.0,"36-50",Male,19398.39,"15k-30k",Employed full-time,Single,leoh74@gmail.com,+447678970271,Paid Search
U29916,Matilda,Muller,Matilda Muller,Nottingham,East Midlands,,26.0,"20-35",Female,16282.27,"15k-30k",Employed full-time,Single,matilda.muller@live.co.uk,,Paid Search
U93674,Stephen,Murphy,Stephen Murphy,Preston,,United Kingdom,65.0,"51-65",Male,18572.02,"15k-30k",Retired,Other,stephenm10@hotmail.com,+447452069684,Direct / App Store
U43768,Ryan,Davies,Ryan Davies,,South East,United Kingdom,29.0,"20-35",Male,25018.74,"15k-30k",Employed full-time,Married,ryan.davies@live.co.uk,+447133699949,
U95649,Willow,Rossi,Willow Rossi,Bolton,North West,United Kingdom,28.0,"20-35",,44781.1,"30k-50k",Employed full-time,,willow.rossi@yahoo.co.uk,+447695706142,Social Media Ads
U32366,Liam,Campbell,Liam Campbell,Doncaster,,United Kingdom,31.0,"20-35",Male,16703.31,"15k-30k",Employed part-time,Married,lcampbell1977@hotmail.com,+447203211292,Social Media Ads
U86015,Jack,Cooper,Jack Cooper,,North West,United Kingdom,30.0,"20-35",,,,Employed full-time,Married,jackc64@gmail.com,+447829228148,
U24601,Emma,Taylor,Emma Taylor,Bradford,,United Kingdom,55.0,"51-65",Female,29484.69,"15k-30k",Employed full-time,Separated,emma.taylor@outlook.com,+447669255579,Social Media Ads
U86374,Logan,Foster,Logan Foster,,Wales,United Kingdom,31.0,"20-35",Male,8000.0,Under 15k,,,logan.foster@gmail.com,+447651482803,
U33382,Alexander,Khan,Alexander Khan,Warrington,North West,,37.0,"36-50",Male,3596.23,Under 15k,,Single,,+447121995994,Referral
U56515,Willow,Turner,Willow Turner,Sale,North West,United Kingdom,49.0,"36-50",Female,28607.04,"15k-30k",Employed full-time,,willow.turner@outlook.com,+447223829207,Affiliate / Comparison Site
U89282,Ethan,Young,Ethan Young,Worcester,West Midlands,United Kingdom,21.0,"20-35",Male,4152.98,Under 15k,Unemployed,Divorced,ethan.young@gmail.com,+447557330060,
U12989,Sophie,Young,Sophie Young,York,Yorkshire And The Humber,United Kingdom,26.0,"20-35",Female,61158.66,"50k-75k",,Divorced,sophie.young@live.co.uk,+447282764233,
U60191,Helen,Costa,Helen Costa,Sunderland,North East,United Kingdom,36.0,"36-50",Female,42236.75,"30k-50k",Employed full-time,Single,helen.costa@gmail.com,+447846156049,Paid Search
U38544,Neil,Cook,Neil Cook,Milton Keynes,South East,,35.0,"20-35",Male,13860.89,Under 15k,Employed part-time,,neil.cook@gmail.com,+447765408131,Social Media Ads
U10973,Connor,Watson,Connor Watson,Preston,North West,United Kingdom,26.0,"20-35",,53830.14,"50k-75k",Self-employed,,connor.watson@hotmail.com,+447597056898,Organic Search
U23007,Jake,Evans,Jake Evans,,North West,,,,Male,10627.66,Under 15k,Employed part-time,Single,jakee53@gmail.com,+447907809838,Direct / App Store
U36631,Oscar,Begum,Oscar Begum,London,Greater London,,40.0,"36-50",Male,30346.01,"30k-50k",Employed full-time,Single,oscar.begum@outlook.com,,Affiliate / Comparison Site
U51960,Finley,Roberts,Finley Roberts,Leeds,Yorkshire And The Humber,United Kingdom,46.0,"36-50",,,,Employed full-time,Single,finley.roberts@icloud.com,+447770950374,Direct / App Store
U96260,Karen,Hunt,Karen Hunt,Westminster,Greater London,United Kingdom,54.0,"51-65",Female,21728.12,"15k-30k",Employed full-time,Divorced,karen.hunt@gmail.com,+447977396174,Paid Search
U69796,Christopher,Gray,Christopher Gray,Dundee,Scotland,United Kingdom,60.0,"51-65",Male,41535.38,"30k-50k",Employed full-time,Widowed,lucky567@gmail.com,+447965219381,Referral
U58698,Diane,Simpson,Diane Simpson,Middlesbrough,North East,United Kingdom,32.0,"20-35",Female,37220.62,"30k-50k",Employed full-time,Single,dsimpson1982@live.co.uk,+447252389809,Direct / App Store
U95708,Noah,Kowalski,Noah Kowalski,Blackpool,,United Kingdom,26.0,"20-35",Male,40468.84,"30k-50k",Employed full-time,Single,noah.kowalski@icloud.com,+447931536813,Social Media Ads
U53988,Ryan,Shah,Ryan Shah,Gillingham,South East,United Kingdom,62.0,"51-65",Male,53771.45,"50k-75k",Employed full-time,Married,ryans68@gmail.com,+447410026827,Social Media Ads
U68747,Trevor,Hughes,Trevor Hughes,Bournemouth,South West,United Kingdom,37.0,"36-50",Male,39010.89,"30k-50k",Employed full-time,Married,trevorh58@outlook.com,+447312259106,Organic Search
U17349,Sebastian,Mitchell,Sebastian Mitchell,Stockport,North West,United Kingdom,37.0,"36-50",Male,33016.64,"30k-50k",Self-employed,Single,maverick724@gmail.com,+447884172129,Direct / App Store
U99567,Barbara,Begum,Barbara Begum,Norwich,East Of England,,42.0,"36-50",Female,17529.09,"15k-30k",Employed full-time,Single,barbara.begum@icloud.com,+447715764823,Affiliate / Comparison Site
U30826,Phoebe,Rossi,Phoebe Rossi,Plymouth,South West,United Kingdom,27.0,"20-35",Female,36313.14,"30k-50k",Employed full-time,Single,phoebe.rossi@gmail.com,,Direct / App Store
U35185,Kathleen,Dimitrov,Kathleen Dimitrov,Edinburgh,Scotland,United Kingdom,32.0,"20-35",Other,28720.6,"15k-30k",Employed full-time,,rebel206@icloud.com,,Paid Search
U91123,Mason,Johnson,Mason Johnson,Coventry,West Midlands,United Kingdom,39.0,"36-50",,,,Unemployed,Divorced,mason.johnson@gmail.com,,Affiliate / Comparison Site
U95609,Matthew,Shaw,Matthew Shaw,Poole,South West,United Kingdom,33.0,"20-35",Male,28792.24,"15k-30k",Employed full-time,Married,mshaw1973@gmail.com,+447302062210,Organic Search
U88722,Lucy,Roberts,Lucy Roberts,,East Midlands,United Kingdom,55.0,"51-65",,39406.64,"30k-50k",Employed full-time,Separated,lucy.roberts@@gmail.com,+447218648228,Organic Search
U32388,Isabella,Baker,Isabella Baker,Leeds,Yorkshire And The Humber,United Kingdom,32.0,"20-35",Female,23103.2,"15k-30k",Employed full-time,Divorced,isabella.baker@outlook.com,+447384038044,Direct / App Store
U56334,Edward,Richardson,Edward Richardson,,North East,United Kingdom,48.0,"36-50",Male,36332.56,"30k-50k",Employed full-time,,,+447704855345,Organic Search
U88513,Edward,Watts,Edward Watts,Aberdeen,Scotland,United Kingdom,22.0,"20-35",Male,2854.49,Under 15k,Student,,edward.watts@gmail.com,+447903149103,
